285	3	0
286	3	0
287	2	0
288	7	0
289	2	0
290	3	0
291	2	0
292	3	0
294	4	0
295	2	0
296	4	0
297	4	0
298	2	0
299	2	0
300	5	0
301	2	0
302	2	0
303	2	0
304	5	0
305	2	0
306	4	0
308	4	0
309	2	0
310	3	0
312	5	0
314	2	0
315	4	0
316	3	0
318	3	0
319	2	0
320	7	0
321	2	0
322	3	0
323	2	0
324	6	0
325	3	0
326	2	0
327	2	0
328	4	0
329	2	0
330	4	0
332	3	0
333	3	0
334	2	0
335	2	0
336	6	0
338	3	0
339	2	0
340	4	0
341	2	0
342	4	0
343	3	0
344	4	0
345	3	0
346	2	0
348	4	0
350	4	0
351	4	0
352	6	0
354	3	0
355	2	0
356	3	0
357	3	0
358	2	0
360	6	0
361	2	0
362	2	0
363	3	0
364	4	0
365	2	0
366	3	0
368	5	0
369	3	0
370	3	0
371	2	0
372	4	0
374	3	0
375	4	0
376	4	0
377	2	0
378	5	0
380	4	0
381	2	0
382	2	0
384	8	0
385	3	0
386	2	0
387	3	0
388	3	0
390	4	0
391	2	0
392	5	0
393	2	0
394	2	0
395	2	0
396	5	0
398	2	0
399	3	0
400	6	0
402	3	0
403	2	0
404	3	0
405	5	0
406	3	0
407	2	0
408	5	0
410	3	0
411	2	0
412	3	0
413	2	0
414	4	0
415	2	0
416	6	0
417	2	0
418	3	0
420	5	0
422	2	0
423	3	0
424	4	0
425	3	0
426	3	0
427	2	0
428	3	0
429	3	0
430	3	0
432	7	0
434	3	0
435	3	0
436	3	0
437	2	0
438	3	0
440	5	0
441	4	0
442	3	0
444	4	0
445	2	0
446	2	0
447	2	0
448	7	0
450	5	0
451	2	0
452	3	0
453	2	0
454	2	0
455	3	0
456	5	0
458	2	0
459	4	0
460	4	0
462	4	0
464	5	0
465	3	0
466	2	0
468	5	0
469	2	0
470	3	0
471	2	0
472	4	0
473	2	0
474	3	0
475	3	0
476	4	0
477	3	0
478	2	0
480	7	0
481	2	0
482	2	0
483	3	0
484	4	0
485	2	0
486	6	0
488	4	0
489	2	0
490	4	0
492	4	0
493	2	0
494	3	0
495	4	0
496	5	0
497	2	0
498	3	0
500	5	0
501	2	0
502	2	0
504	6	0
505	2	0
506	3	0
507	3	0
508	3	0
510	4	0
511	2	0
512	9	0
513	4	0
514	2	0
515	2	0
516	4	0
517	2	0
518	3	0
519	2	0
520	5	0
522	4	0
524	3	0
525	4	0
526	2	0
527	2	0
528	6	0
529	2	0
530	3	0
531	3	0
532	4	0
533	2	0
534	3	0
535	2	0
536	4	0
537	2	0
538	2	0
539	3	0
540	6	0
542	2	0
543	2	0
544	6	0
545	2	0
546	4	0
548	3	0
549	3	0
550	4	0
551	2	0
552	5	0
553	2	0
554	2	0
555	3	0
556	3	0
558	4	0
559	2	0
560	6	0
561	3	0
562	2	0
564	4	0
565	2	0
566	2	0
567	5	0
568	4	0
570	4	0
572	4	0
573	2	0
574	3	0
575	3	0
576	8	0
578	3	0
579	2	0
580	4	0
581	2	0
582	3	0
583	2	0
584	4	0
585	4	0
586	2	0
588	5	0
589	2	0
590	3	0
591	2	0
592	5	0
594	5	0
595	3	0
596	3	0
597	2	0
598	3	0
600	6	0
602	3	0
603	3	0
604	3	0
605	3	0
606	3	0
608	6	0
609	3	0
610	3	0
611	2	0
612	5	0
614	2	0
615	3	0
616	5	0
618	3	0
620	4	0
621	4	0
622	2	0
623	2	0
624	6	0
625	4	0
626	2	0
627	3	0
628	3	0
629	2	0
630	5	0
632	4	0
633	2	0
634	2	0
635	2	0
636	4	0
637	3	0
638	3	0
639	3	0
640	8	0
642	3	0
644	4	0
645	3	0
646	3	0
648	7	0
649	2	0
650	4	0
651	3	0
652	3	0
654	3	0
655	2	0
656	5	0
657	3	0
658	3	0
660	5	0
662	2	0
663	3	0
664	4	0
665	3	0
666	4	0
667	2	0
668	3	0
669	2	0
670	3	0
671	2	0
672	7	0
674	2	0
675	5	0
676	4	0
678	3	0
679	2	0
680	5	0
681	2	0
682	3	0
684	5	0
685	2	0
686	4	0
687	2	0
688	5	0
689	2	0
690	4	0
692	3	0
693	4	0
694	2	0
695	2	0
696	5	0
697	2	0
698	2	0
699	2	0
700	5	0
702	5	0
703	2	0
704	7	0
705	3	0
706	2	0
707	2	0
708	4	0
710	3	0
711	3	0
712	4	0
713	2	0
714	4	0
715	3	0
716	3	0
717	2	0
718	2	0
720	7	0
721	2	0
722	3	0
723	2	0
724	3	0
725	3	0
726	4	0
728	5	0
729	6	0
730	3	0
731	2	0
732	4	0
734	2	0
735	4	0
736	6	0
737	2	0
738	4	0
740	4	0
741	3	0
742	3	0
744	5	0
745	2	0
746	2	0
747	3	0
748	4	0
749	2	0
750	5	0
752	5	0
753	2	0
754	3	0
755	2	0
756	6	0
758	2	0
759	3	0
760	5	0
762	3	0
763	2	0
764	3	0
765	4	0
766	2	0
767	2	0
768	9	0
770	4	0
771	2	0
772	3	0
774	4	0
775	3	0
776	4	0
777	3	0
778	2	0
779	2	0
780	5	0
781	2	0
782	3	0
783	4	0
784	6	0
785	2	0
786	3	0
788	3	0
789	2	0
790	3	0
791	2	0
792	6	0
793	2	0
794	2	0
795	3	0
796	3	0
798	4	0
799	2	0
800	7	0
801	3	0
802	2	0
803	2	0
804	4	0
805	3	0
806	3	0
807	2	0
808	4	0
810	6	0
812	4	0
813	2	0
814	3	0
815	2	0
816	6	0
817	2	0
818	2	0
819	4	0
820	4	0
822	3	0
824	4	0
825	4	0
826	3	0
828	5	0
830	3	0
831	2	0
832	7	0
833	3	0
834	3	0
835	2	0
836	4	0
837	4	0
838	2	0
840	6	0
841	2	0
842	2	0
843	2	0
844	3	0
845	3	0
846	4	0
847	3	0
848	5	0
849	2	0
850	4	0
851	2	0
852	4	0
854	3	0
855	4	0
856	4	0
858	4	0
860	4	0
861	3	0
862	2	0
864	8	0
865	2	0
866	2	0
867	3	0
868	4	0
869	2	0
870	4	0
871	2	0
872	4	0
873	3	0
874	3	0
875	4	0
876	4	0
878	2	0
879	2	0
880	6	0
882	5	0
884	4	0
885	3	0
886	2	0
888	5	0
889	2	0
890	3	0
891	5	0
892	3	0
893	2	0
894	3	0
895	2	0
896	8	0
897	3	0
898	2	0
899	2	0
900	6	0
901	2	0
902	3	0
903	3	0
904	4	0
905	2	0
906	3	0
908	3	0
909	3	0
910	4	0
912	6	0
913	2	0
914	2	0
915	3	0
916	3	0
917	2	0
918	5	0
920	5	0
921	2	0
922	2	0
923	2	0
924	5	0
925	3	0
926	2	0
927	3	0
928	6	0
930	4	0
931	3	0
932	3	0
933	2	0
934	2	0
935	3	0
936	6	0
938	3	0
939	2	0
940	4	0
942	3	0
943	2	0
944	5	0
945	5	0
946	3	0
948	4	0
949	2	0
950	4	0
951	2	0
952	5	0
954	4	0
955	2	0
956	3	0
957	3	0
958	2	0
959	2	0
960	8	0
961	2	0
962	3	0
963	3	0
964	3	0
965	2	0
966	4	0
968	5	0
969	3	0
970	3	0
972	7	0
973	2	0
974	2	0
975	4	0
976	5	0
978	3	0
979	2	0
980	5	0
981	3	0
982	2	0
984	5	0
985	2	0
986	3	0
987	3	0
988	4	0
989	2	0
990	5	0
992	6	0
993	2	0
994	3	0
995	2	0
996	4	0
998	2	0
999	4	0
1000	6	0
1001	3	0
1002	3	0
1003	2	0
1004	3	0
1005	3	0
1006	2	0
1007	2	0
1008	7	0
1010	3	0
1011	2	0
1012	4	0
1014	4	0
1015	3	0
1016	4	0
1017	3	0
1018	2	0
1020	5	0
1022	3	0
1023	3	0
1024	10	0
1025	3	0
1026	5	0
1027	2	0
1028	3	0
1029	4	0
1030	3	0
1032	5	0
1034	3	0
1035	4	0
1036	4	0
1037	2	0
1038	3	0
1040	6	0
1041	2	0
1042	2	0
1043	2	0
1044	5	0
1045	3	0
1046	2	0
1047	2	0
1048	4	0
1050	5	0
1052	3	0
1053	5	0
1054	3	0
1055	2	0
1056	7	0
1057	2	0
1058	3	0
1059	2	0
1060	4	0
1062	4	0
1064	5	0
1065	3	0
1066	3	0
1067	2	0
1068	4	0
1070	3	0
1071	4	0
1072	5	0
1073	2	0
1074	3	0
1075	3	0
1076	3	0
1077	2	0
1078	4	0
1079	2	0
1080	7	0
1081	2	0
1082	2	0
1083	3	0
1084	3	0
1085	3	0
1086	3	0
1088	7	0
1089	4	0
1090	3	0
1092	5	0
1094	2	0
1095	3	0
1096	4	0
1098	4	0
1099	2	0
1100	5	0
1101	2	0
1102	3	0
1104	6	0
1105	3	0
1106	3	0
1107	4	0
1108	3	0
1110	4	0
1111	2	0
1112	4	0
1113	3	0
1114	2	0
1115	2	0
1116	5	0
1118	3	0
1119	2	0
1120	7	0
1121	2	0
1122	4	0
1124	3	0
1125	5	0
1126	2	0
1127	3	0
1128	5	0
1130	3	0
1131	3	0
1132	3	0
1133	2	0
1134	6	0
1135	2	0
1136	5	0
1137	2	0
1138	2	0
1139	2	0
1140	5	0
1141	2	0
1142	2	0
1143	3	0
1144	5	0
1145	2	0
1146	3	0
1147	2	0
1148	4	0
1149	2	0
1150	4	0
1152	9	0
1154	2	0
1155	4	0
1156	4	0
1157	2	0
1158	3	0
1159	2	0
1160	5	0
1161	4	0
1162	3	0
1164	4	0
1165	2	0
1166	3	0
1167	2	0
1168	5	0
1169	2	0
1170	5	0
1172	3	0
1173	3	0
1174	2	0
1175	3	0
1176	6	0
1177	2	0
1178	3	0
1179	3	0
1180	4	0
1182	3	0
1183	3	0
1184	6	0
1185	3	0
1186	2	0
1188	6	0
1189	2	0
1190	4	0
1191	2	0
1192	4	0
1194	3	0
1195	2	0
1196	4	0
1197	4	0
1198	2	0
1199	2	0
1200	7	0
1202	2	0
1203	2	0
1204	4	0
1205	2	0
1206	4	0
1207	2	0
1208	4	0
1209	3	0
1210	4	0
1211	2	0
1212	4	0
1214	2	0
1215	6	0
1216	7	0
1218	4	0
1219	2	0
1220	4	0
1221	3	0
1222	3	0
1224	6	0
1225	4	0
1226	2	0
1227	2	0
1228	3	0
1230	4	0
1232	6	0
1233	3	0
1234	2	0
1235	3	0
1236	4	0
1238	2	0
1239	3	0
1240	5	0
1241	2	0
1242	5	0
1243	2	0
1244	3	0
1245	3	0
1246	3	0
1247	2	0
1248	7	0
1250	5	0
1251	3	0
1252	3	0
1253	2	0
1254	4	0
1255	2	0
1256	4	0
1257	2	0
1258	3	0
1260	6	0
1261	2	0
1262	2	0
1263	2	0
1264	5	0
1265	3	0
1266	3	0
1267	2	0
1268	3	0
1269	4	0
1270	3	0
1271	2	0
1272	5	0
1273	2	0
1274	4	0
1275	4	0
1276	4	0
1278	4	0
1280	9	0
1281	3	0
1282	2	0
1284	4	0
1285	2	0
1286	2	0
1287	4	0
1288	5	0
1290	4	0
1292	4	0
1293	2	0
1294	2	0
1295	3	0
1296	8	0
1298	3	0
1299	2	0
1300	5	0
1302	4	0
1304	4	0
1305	4	0
1306	2	0
1308	4	0
1309	3	0
1310	3	0
1311	3	0
1312	6	0
1313	2	0
1314	4	0
1315	2	0
1316	4	0
1317	2	0
1318	2	0
1320	6	0
1322	2	0
1323	5	0
1324	3	0
1325	3	0
1326	4	0
1328	5	0
1329	2	0
1330	4	0
1331	3	0
1332	5	0
1333	2	0
1334	3	0
1335	3	0
1336	4	0
1337	2	0
1338	3	0
1339	2	0
1340	4	0
1341	3	0
1342	3	0
1343	2	0
1344	8	0
1345	2	0
1346	2	0
1347	2	0
1348	3	0
1349	2	0
1350	6	0
1351	2	0
1352	5	0
1353	3	0
1354	2	0
1355	2	0
1356	4	0
1357	2	0
1358	3	0
1359	3	0
1360	6	0
1362	3	0
1363	2	0
1364	4	0
1365	4	0
1366	2	0
1368	6	0
1369	2	0
1370	3	0
1371	2	0
1372	5	0
1374	3	0
1375	4	0
1376	6	0
1377	5	0
1378	3	0
1379	2	0
1380	5	0
1382	2	0
1383	2	0
1384	4	0
1385	2	0
1386	5	0
1387	2	0
1388	3	0
1389	2	0
1390	3	0
1391	2	0
1392	6	0
1393	2	0
1394	3	0
1395	4	0
1396	3	0
1397	2	0
1398	3	0
1400	6	0
1401	2	0
1402	2	0
1403	2	0
1404	6	0
1405	2	0
1406	3	0
1407	3	0
1408	8	0
1410	4	0
1411	2	0
1412	3	0
1413	3	0
1414	3	0
1415	2	0
1416	5	0
1417	2	0
1418	2	0
1419	3	0
1420	4	0
1421	3	0
1422	4	0
1424	5	0
1425	4	0
1426	3	0
1428	5	0
1430	4	0
1431	4	0
1432	4	0
1434	3	0
1435	3	0
1436	3	0
1437	2	0
1438	2	0
1440	8	0
1441	2	0
1442	3	0
1443	3	0
1444	4	0
1445	3	0
1446	3	0
1448	4	0
1449	4	0
1450	4	0
1452	5	0
1454	2	0
1455	3	0
1456	6	0
1457	2	0
1458	7	0
1460	4	0
1461	2	0
1462	3	0
1463	3	0
1464	5	0
1465	2	0
1466	2	0
1467	3	0
1468	3	0
1469	2	0
1470	5	0
1472	7	0
1473	2	0
1474	3	0
1475	3	0
1476	5	0
1477	2	0
1478	2	0
1479	3	0
1480	5	0
1482	4	0
1484	4	0
1485	5	0
1486	2	0
1488	6	0
1490	3	0
1491	3	0
1492	3	0
1494	4	0
1495	3	0
1496	5	0
1497	2	0
1498	3	0
1500	6	0
1501	2	0
1502	2	0
1503	3	0
1504	6	0
1505	3	0
1506	3	0
1507	2	0
1508	4	0
1509	2	0
1510	3	0
1512	7	0
1513	2	0
1514	2	0
1515	3	0
1516	3	0
1517	2	0
1518	4	0
1519	3	0
1520	6	0
1521	4	0
1522	2	0
1524	4	0
1525	3	0
1526	3	0
1527	2	0
1528	4	0
1529	2	0
1530	5	0
1532	3	0
1533	3	0
1534	3	0
1535	2	0
1536	10	0
1537	2	0
1538	2	0
1539	5	0
1540	5	0
1541	2	0
1542	3	0
1544	4	0
1545	3	0
1546	2	0
1547	3	0
1548	5	0
1550	4	0
1551	3	0
1552	5	0
1554	4	0
1555	2	0
1556	3	0
1557	3	0
1558	3	0
1560	6	0
1561	2	0
1562	3	0
1563	2	0
1564	4	0
1565	2	0
1566	5	0
1568	7	0
1569	2	0
1570	3	0
1572	4	0
1573	3	0
1574	2	0
1575	5	0
1576	4	0
1577	2	0
1578	3	0
1580	4	0
1581	3	0
1582	3	0
1584	7	0
1585	2	0
1586	3	0
1587	3	0
1588	3	0
1589	2	0
1590	4	0
1591	2	0
1592	4	0
1593	4	0
1594	2	0
1595	3	0
1596	5	0
1598	3	0
1599	3	0
1600	8	0
1602	4	0
1603	2	0
1604	3	0
1605	3	0
1606	3	0
1608	5	0
1610	4	0
1611	3	0
1612	4	0
1614	3	0
1615	3	0
1616	5	0
1617	4	0
1618	2	0
1620	7	0
1622	2	0
1623	2	0
1624	5	0
1625	4	0
1626	3	0
1628	4	0
1629	3	0
1630	3	0
1631	2	0
1632	7	0
1633	2	0
1634	3	0
1635	3	0
1636	3	0
1638	5	0
1639	2	0
1640	5	0
1641	2	0
1642	2	0
1643	2	0
1644	4	0
1645	3	0
1646	2	0
1647	4	0
1648	5	0
1649	2	0
1650	5	0
1651	2	0
1652	4	0
1653	3	0
1654	2	0
1655	2	0
1656	6	0
1658	2	0
1659	3	0
1660	4	0
1661	2	0
1662	3	0
1664	8	0
1665	4	0
1666	4	0
1668	4	0
1670	3	0
1671	2	0
1672	5	0
1673	2	0
1674	5	0
1675	3	0
1676	3	0
1677	3	0
1678	2	0
1679	2	0
1680	7	0
1681	2	0
1682	3	0
1683	4	0
1684	3	0
1685	2	0
1686	3	0
1687	2	0
1688	4	0
1689	2	0
1690	4	0
1691	2	0
1692	5	0
1694	4	0
1695	3	0
1696	6	0
1698	3	0
1700	5	0
1701	6	0
1702	3	0
1703	2	0
1704	5	0
1705	3	0
1706	2	0
1707	2	0
1708	4	0
1710	5	0
1711	2	0
1712	5	0
1713	2	0
1714	2	0
1715	4	0
1716	5	0
1717	2	0
1718	2	0
1719	3	0
1720	5	0
1722	4	0
1724	3	0
1725	4	0
1726	2	0
1727	2	0
1728	9	0
1729	3	0
1730	3	0
1731	2	0
1732	3	0
1734	4	0
1735	2	0
1736	5	0
1737	3	0
1738	3	0
1739	2	0
1740	5	0
1742	3	0
1743	3	0
1744	5	0
1745	2	0
1746	4	0
1748	4	0
1749	3	0
1750	5	0
1751	2	0
1752	5	0
1754	2	0
1755	5	0
1756	3	0
1757	2	0
1758	3	0
1760	7	0
1761	2	0
1762	2	0
1763	2	0
1764	6	0
1765	2	0
1766	2	0
1767	3	0
1768	5	0
1769	2	0
1770	4	0
1771	3	0
1772	3	0
1773	3	0
1774	2	0
1775	3	0
1776	6	0
1778	3	0
1779	2	0
1780	4	0
1781	2	0
1782	6	0
1784	4	0
1785	4	0
1786	3	0
1788	4	0
1790	3	0
1791	3	0
1792	9	0
1793	2	0
1794	4	0
1795	2	0
1796	3	0
1797	2	0
1798	3	0
1799	2	0
1800	7	0
1802	3	0
1803	2	0
1804	4	0
1805	3	0
1806	4	0
1807	2	0
1808	5	0
1809	4	0
1810	3	0
1812	4	0
1813	3	0
1814	2	0
1815	4	0
1816	4	0
1817	2	0
1818	4	0
1819	2	0
1820	5	0
1821	2	0
1822	2	0
1824	7	0
1825	3	0
1826	3	0
1827	4	0
1828	3	0
1829	2	0
1830	4	0
1832	4	0
1833	3	0
1834	3	0
1835	2	0
1836	6	0
1837	2	0
1838	2	0
1839	2	0
1840	6	0
1841	2	0
1842	3	0
1843	2	0
1844	3	0
1845	4	0
1846	3	0
1848	6	0
1849	2	0
1850	4	0
1851	2	0
1852	3	0
1853	2	0
1854	4	0
1855	3	0
1856	7	0
1857	2	0
1858	2	0
1859	3	0
1860	5	0
1862	4	0
1863	5	0
1864	4	0
1865	2	0
1866	3	0
1868	3	0
1869	3	0
1870	4	0
1872	7	0
1874	2	0
1875	5	0
1876	4	0
1878	3	0
1880	5	0
1881	4	0
1882	2	0
1883	2	0
1884	4	0
1885	3	0
1886	3	0
1887	3	0
1888	6	0
1890	6	0
1891	2	0
1892	4	0
1893	2	0
1894	2	0
1895	2	0
1896	5	0
1897	2	0
1898	3	0
1899	3	0
1900	5	0
1902	3	0
1903	2	0
1904	6	0
1905	3	0
1906	2	0
1908	5	0
1909	2	0
1910	3	0
1911	4	0
1912	4	0
1914	4	0
1915	2	0
1916	3	0
1917	4	0
1918	3	0
1919	2	0
1920	9	0
1921	2	0
1922	3	0
1923	2	0
1924	4	0
1925	4	0
1926	4	0
1927	2	0
1928	4	0
1929	2	0
1930	3	0
1932	5	0
1934	2	0
1935	4	0
1936	6	0
1937	2	0
1938	4	0
1939	2	0
1940	4	0
1941	2	0
1942	2	0
1943	2	0
1944	8	0
1945	2	0
1946	3	0
1947	3	0
1948	3	0
1950	5	0
1952	6	0
1953	4	0
1954	2	0
1955	3	0
1956	4	0
1957	2	0
1958	3	0
1959	2	0
1960	6	0
1961	2	0
1962	4	0
1963	2	0
1964	3	0
1965	3	0
1966	2	0
1967	2	0
1968	6	0
1969	2	0
1970	3	0
1971	4	0
1972	4	0
1974	4	0
1975	3	0
1976	5	0
1977	2	0
1978	3	0
1980	6	0
1981	2	0
1982	2	0
1983	2	0
1984	7	0
1985	2	0
1986	3	0
1988	4	0
1989	4	0
1990	3	0
1991	2	0
1992	5	0
1994	2	0
1995	4	0
1996	3	0
1998	5	0
2000	7	0
2001	3	0
2002	4	0
2004	4	0
2005	2	0
2006	3	0
2007	3	0
2008	4	0
2009	3	0
2010	4	0
2012	3	0
2013	3	0
2014	3	0
2015	3	0
2016	8	0
2018	2	0
2019	2	0
2020	4	0
2021	2	0
2022	3	0
2023	3	0
2024	5	0
2025	6	0
2026	2	0
2028	5	0
2030	4	0
2031	2	0
2032	5	0
2033	2	0
2034	4	0
2035	3	0
2036	3	0
2037	3	0
2038	2	0
2040	6	0
2041	2	0
2042	2	0
2043	3	0
2044	4	0
2045	2	0
2046	4	0
2047	2	0
2048	11	0
2049	2	0
2050	4	0
2051	2	0
2052	6	0
2054	3	0
2055	3	0
2056	4	0
2057	3	0
2058	5	0
2059	2	0
2060	4	0
2061	3	0
2062	2	0
2064	6	0
2065	3	0
2066	2	0
2067	3	0
2068	4	0
2070	5	0
2071	2	0
2072	5	0
2073	2	0
2074	3	0
2075	3	0
2076	4	0
2077	2	0
2078	2	0
2079	5	0
2080	7	0
2082	3	0
2084	3	0
2085	3	0
2086	3	0
2088	6	0
2090	4	0
2091	3	0
2092	3	0
2093	3	0
2094	3	0
2095	2	0
2096	5	0
2097	3	0
2098	2	0
2100	6	0
2101	2	0
2102	2	0
2103	2	0
2104	4	0
2105	2	0
2106	6	0
2107	3	0
2108	4	0
2109	3	0
2110	3	0
2112	8	0
2114	3	0
2115	4	0
2116	4	0
2117	2	0
2118	3	0
2119	2	0
2120	5	0
2121	3	0
2122	2	0
2123	2	0
2124	5	0
2125	4	0
2126	2	0
2127	2	0
2128	6	0
2130	4	0
2132	4	0
2133	4	0
2134	3	0
2135	3	0
2136	5	0
2138	2	0
2139	3	0
2140	4	0
2142	5	0
2144	6	0
2145	4	0
2146	3	0
2147	2	0
2148	4	0
2149	2	0
2150	4	0
2151	3	0
2152	4	0
2154	3	0
2155	2	0
2156	5	0
2157	2	0
2158	3	0
2159	2	0
2160	8	0
2162	3	0
2163	3	0
2164	3	0
2165	2	0
2166	4	0
2167	2	0
2168	4	0
2169	3	0
2170	4	0
2171	2	0
2172	4	0
2173	2	0
2174	2	0
2175	4	0
2176	8	0
2177	2	0
2178	5	0
2180	4	0
2181	2	0
2182	2	0
2183	2	0
2184	6	0
2185	3	0
2186	2	0
2187	7	0
2188	3	0
2189	2	0
2190	4	0
2191	2	0
2192	5	0
2193	3	0
2194	2	0
2195	2	0
2196	5	0
2197	3	0
2198	3	0
2199	2	0
2200	6	0
2201	2	0
2202	3	0
2204	4	0
2205	5	0
2206	2	0
2208	7	0
2209	2	0
2210	4	0
2211	3	0
2212	4	0
2214	5	0
2215	2	0
2216	4	0
2217	2	0
2218	2	0
2219	2	0
2220	5	0
2222	3	0
2223	4	0
2224	5	0
2225	3	0
2226	4	0
2227	2	0
2228	3	0
2229	2	0
2230	3	0
2231	2	0
2232	6	0
2233	3	0
2234	2	0
2235	3	0
2236	4	0
2238	3	0
2240	8	0
2241	4	0
2242	3	0
2244	5	0
2245	2	0
2246	2	0
2247	3	0
2248	4	0
2249	2	0
2250	6	0
2252	3	0
2253	2	0
2254	4	0
2255	3	0
2256	6	0
2257	2	0
2258	2	0
2259	3	0
2260	4	0
2261	3	0
2262	4	0
2263	2	0
2264	4	0
2265	3	0
2266	3	0
2268	7	0
2270	3	0
2271	2	0
2272	6	0
2274	3	0
2275	4	0
2276	3	0
2277	4	0
2278	3	0
2279	2	0
2280	6	0
2282	3	0
2283	2	0
2284	3	0
2285	2	0
2286	4	0
2288	6	0
2289	3	0
2290	3	0
2291	2	0
2292	4	0
2294	3	0
2295	5	0
2296	5	0
2298	3	0
2299	3	0
2300	5	0
2301	3	0
2302	2	0
2303	3	0
2304	10	0
2305	2	0
2306	2	0
2307	2	0
2308	3	0
2310	5	0
2312	5	0
2313	3	0
2314	3	0
2315	2	0
2316	4	0
2317	2	0
2318	3	0
2319	2	0
2320	6	0
2321	2	0
2322	5	0
2323	2	0
2324	4	0
2325	4	0
2326	2	0
2327	2	0
2328	5	0
2329	2	0
2330	3	0
2331	4	0
2332	4	0
2334	3	0
2335	2	0
2336	6	0
2337	3	0
2338	3	0
2340	6	0
2342	2	0
2343	3	0
2344	4	0
2345	3	0
2346	4	0
2348	3	0
2349	5	0
2350	4	0
2352	7	0
2353	2	0
2354	3	0
2355	3	0
2356	4	0
2358	4	0
2359	2	0
2360	5	0
2361	2	0
2362	2	0
2363	2	0
2364	4	0
2365	3	0
2366	4	0
2367	3	0
2368	7	0
2369	2	0
2370	4	0
2372	3	0
2373	3	0
2374	2	0
2375	4	0
2376	7	0
2378	3	0
2379	3	0
2380	5	0
2382	3	0
2384	5	0
2385	4	0
2386	2	0
2387	3	0
2388	4	0
2390	3	0
2391	2	0
2392	5	0
2394	5	0
2395	2	0
2396	3	0
2397	3	0
2398	3	0
2400	8	0
2401	4	0
2402	2	0
2403	4	0
2404	3	0
2405	3	0
2406	3	0
2407	2	0
2408	5	0
2409	3	0
2410	3	0
2412	5	0
2413	2	0
2414	3	0
2415	4	0
2416	5	0
2418	4	0
2419	2	0
2420	5	0
2421	3	0
2422	3	0
2424	5	0
2425	3	0
2426	2	0
2427	2	0
2428	3	0
2429	2	0
2430	7	0
2431	3	0
2432	8	0
2433	2	0
2434	2	0
2435	2	0
2436	5	0
2438	3	0
2439	3	0
2440	5	0
2442	4	0
2443	2	0
2444	4	0
2445	3	0
2446	2	0
2448	7	0
2449	2	0
2450	5	0
2451	3	0
2452	3	0
2453	2	0
2454	3	0
2455	2	0
2456	4	0
2457	5	0
2458	2	0
2460	5	0
2461	2	0
2462	2	0
2463	2	0
2464	7	0
2465	3	0
2466	4	0
2468	3	0
2469	2	0
2470	4	0
2471	2	0
2472	5	0
2474	2	0
2475	5	0
2476	3	0
2478	4	0
2479	2	0
2480	6	0
2481	2	0
2482	3	0
2483	2	0
2484	6	0
2485	3	0
2486	3	0
